thickness_0,material_0,thickness_1,material_1,thickness_2,material_2,thickness_3,material_3,thickness_4,material_4,thickness_5,material_5,thickness_6,material_6,thickness_7,material_7,thickness_8,material_8,thickness_9,material_9,thickness_10,material_10,thickness_11,material_11,thickness_12,material_12,thickness_13,material_13,thickness_14,material_14,thickness_15,material_15,thickness_16,material_16,thickness_17,material_17,thickness_18,material_18,thickness_19,material_19,thickness_20,material_20,thickness_21,material_21,thickness_22,material_22,thickness_23,material_23,thickness_24,material_24,thickness_25,material_25,thickness_26,material_26,thickness_27,material_27,thickness_28,material_28,thickness_29,material_29,thickness_30,material_30,thickness_31,material_31,thickness_32,material_32,thickness_33,material_33,thickness_34,material_34,thickness_35,material_35,thickness_36,material_36,thickness_37,material_37,thickness_38,material_38,thickness_39,material_39,thickness_40,material_40,thickness_41,material_41,thickness_42,material_42,thickness_43,material_43,thickness_44,material_44,thickness_45,material_45,thickness_46,material_46,thickness_47,material_47,thickness_48,material_48,thickness_49,material_49,thickness_50,material_50,thickness_51,material_51,thickness_52,material_52,thickness_53,material_53,thickness_54,material_54,thickness_55,material_55,thickness_56,material_56,thickness_57,material_57,thickness_58,material_58,thickness_59,material_59,reflectivity,absorption,thermal_noise,reflectivity_reward,absorption_reward,thermal_noise_reward
0.3999998,1,0.25153926,2,0.2675734,1,0.22517149,2,0.26631945,1,0.22527157,2,0.26744062,1,0.2267577,2,0.2668759,1,0.22564957,2,0.2665783,1,0.22596683,2,0.26727387,1,0.22594395,2,0.2669169,1,0.22625999,2,0.26659462,1,0.22566548,2,0.26525474,1,0.22410458,2,0.2649668,1,0.22400449,2,0.26496515,1,0.22418019,2,0.26556653,1,0.22476913,2,0.26636696,1,0.22583537,2,0.26726088,1,0.22651127,2,0.26688352,1,0.22696288,2,0.26746005,1,0.22677067,2,0.26731035,1,0.22699153,2,0.26795715,1,0.22799474,2,0.26892728,1,0.22808665,2,0.26989973,1,0.22911663,2,0.27034035,1,0.23029736,2,0.2710707,1,0.23178737,2,0.2537019,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999678465463657,0.44149202028674006,3.856855954760393e-21,0.7487953953739283,0.6564575707045218,0.769991793955482
0.39999974,1,0.2658859,2,0.3173146,1,0.18089797,2,0.32055148,1,0.18240276,2,0.3185307,1,0.1793889,2,0.31801248,1,0.18110579,2,0.32153803,1,0.18281871,2,0.32059273,1,0.18458721,2,0.32275653,1,0.1852576,2,0.32178468,1,0.18523595,2,0.32215858,1,0.18655433,2,0.32260823,1,0.18595086,2,0.3255272,1,0.18858752,2,0.32551008,1,0.1892218,2,0.32618448,1,0.1890067,2,0.32587916,1,0.19073465,2,0.32706788,1,0.19153571,2,0.32714,1,0.19210163,2,0.32863384,1,0.19209792,2,0.32745454,1,0.19310135,2,0.32894194,1,0.19333728,2,0.32914457,1,0.19313793,2,0.32877782,1,0.19359484,2,0.3294857,1,0.19368236,2,0.32893264,1,0.19333044,2,0.32875243,1,0.19354658,2,0.3285037,1,0.19371618,2,0.3286398,1,0.19382654,2,0.2702785,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999679878950868,0.26389468411116285,4.0492729988988724e-21,0.7491142947454271,0.6854864169459384,0.7669129748976807
0.39999995,1,0.2420568,2,0.33193615,1,0.1879613,2,0.32144243,1,0.18108222,2,0.3200199,1,0.1805442,2,0.31957698,1,0.17913973,2,0.3194751,1,0.17910112,2,0.31938276,1,0.17983566,2,0.3185132,1,0.17949326,2,0.3194926,1,0.1799508,2,0.31956515,1,0.17972293,2,0.3196991,1,0.18055063,2,0.32038182,1,0.18032967,2,0.31967825,1,0.1810889,2,0.32116848,1,0.18039127,2,0.3206632,1,0.1817477,2,0.32211998,1,0.18104368,2,0.3225892,1,0.18269826,2,0.32245207,1,0.18254682,2,0.32274577,1,0.18297136,2,0.32252946,1,0.18195947,2,0.32242477,1,0.18235785,2,0.3231285,1,0.18273894,2,0.32286692,1,0.18316595,2,0.3234673,1,0.18388121,2,0.32364056,1,0.18398345,2,0.26465493,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999680584327331,0.33278805096127007,3.859728299505833e-21,0.7492739630486613,0.6724019287301449,0.7699446850869103
0.3751465,1,0.29465842,2,0.32971272,1,0.18802807,2,0.32582515,1,0.18146734,2,0.3250103,1,0.18266784,2,0.3225006,1,0.18156694,2,0.3214622,1,0.18226619,2,0.32402506,1,0.17921878,2,0.32131055,1,0.18268569,2,0.32144308,1,0.17899662,2,0.31968236,1,0.17823765,2,0.32060617,1,0.17915939,2,0.32087633,1,0.18085417,2,0.3232633,1,0.18236765,2,0.32338285,1,0.18389124,2,0.32434875,1,0.18397892,2,0.32511407,1,0.18466555,2,0.3251326,1,0.1866545,2,0.32579827,1,0.18621843,2,0.3268062,1,0.18766479,2,0.32761037,1,0.18878534,2,0.327677,1,0.1879819,2,0.32839915,1,0.18932591,2,0.32770783,1,0.18858908,2,0.32813495,1,0.18863389,2,0.3270376,1,0.1881187,2,0.32795572,1,0.19280362,2,0.27817878,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.999968416652507,0.26613167127972776,3.965826539094356e-21,0.750090306897202,0.6850102598226495,0.7682293405055273
0.39999995,1,0.26658303,2,0.29652724,1,0.18219273,2,0.28837636,1,0.1791579,2,0.2944967,1,0.18806633,2,0.30085516,1,0.19052595,2,0.29993954,1,0.19000232,2,0.29747248,1,0.18816683,2,0.29599684,1,0.18597934,2,0.29421672,1,0.18412048,2,0.29384288,1,0.18443649,2,0.2943507,1,0.18599083,2,0.29634672,1,0.18748662,2,0.29947725,1,0.18948166,2,0.30127266,1,0.19111206,2,0.3037304,1,0.19326308,2,0.30562127,1,0.19569698,2,0.30617896,1,0.19635506,2,0.3064519,1,0.19636051,2,0.30631268,1,0.19633082,2,0.30619448,1,0.19508481,2,0.30610442,1,0.19551921,2,0.30569276,1,0.19559522,2,0.3050683,1,0.19476418,2,0.30468127,1,0.19395493,2,0.30398634,1,0.19346516,2,0.25738227,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999686810116544,0.4216420294263517,3.879695474461638e-21,0.7506987124694201,0.6590525883967371,0.769618197929441
0.39999992,1,0.39999968,2,0.1766572,1,0.1976572,2,0.31790358,1,0.1954774,2,0.31732526,1,0.19500394,2,0.31746808,1,0.19486426,2,0.3163058,1,0.19521005,2,0.3172488,1,0.19482943,2,0.31684908,1,0.19429806,2,0.31734318,1,0.1944976,2,0.31749377,1,0.194115,2,0.31752068,1,0.19424061,2,0.31771716,1,0.19479905,2,0.3181279,1,0.1948487,2,0.31871867,1,0.19573249,2,0.31846803,1,0.19504297,2,0.319886,1,0.19692062,2,0.32009178,1,0.1973858,2,0.31999308,1,0.19927755,2,0.32172877,1,0.20012978,2,0.32171282,1,0.20141633,2,0.3229893,1,0.20080873,2,0.3231774,1,0.20207171,2,0.3232595,1,0.20201015,2,0.3236511,1,0.20313025,2,0.32415837,1,0.20330139,2,0.32480225,1,0.20435482,2,0.32598004,1,0.20483471,2,0.32818624,1,0.2060017,2,0.28177452,0,0.0,0,0.0,0,0.0,0,0.9999714166725586,0.24837115953516326,4.1797296091321466e-21,0.7573145359227577,0.6889062870101621,0.7649097517393572
0.39999995,1,0.1859048,2,0.3439372,1,0.20337008,2,0.32252187,1,0.19202542,2,0.31585804,1,0.18793167,2,0.3127601,1,0.18621035,2,0.31153268,1,0.18748657,2,0.3129619,1,0.18888691,2,0.31386977,1,0.18972813,2,0.31613553,1,0.19040067,2,0.31605878,1,0.19043754,2,0.315521,1,0.18867402,2,0.3151995,1,0.18853317,2,0.3129427,1,0.18695052,2,0.31007144,1,0.18512389,2,0.30984846,1,0.18568887,2,0.30945465,1,0.18577869,2,0.30954334,1,0.18614239,2,0.3117971,1,0.1885534,2,0.3135524,1,0.19104478,2,0.3152877,1,0.19238658,2,0.31712693,1,0.19426638,2,0.31914133,1,0.19410317,2,0.31836823,1,0.19440146,2,0.3191335,1,0.19412053,2,0.31821993,1,0.19405249,2,0.26711786,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999719386954754,0.3171056654222686,3.8849623077803115e-21,0.7586486905334665,0.675124854388314,0.7695323663750582
0.39999998,1,0.25619805,2,0.33320832,1,0.18674411,2,0.3261177,1,0.18705893,2,0.32674915,1,0.18742932,2,0.3264641,1,0.18773876,2,0.32708076,1,0.188,2,0.32740003,1,0.18843205,2,0.326935,1,0.1889044,2,0.327796,1,0.18905182,2,0.32730094,1,0.18914367,2,0.32865512,1,0.18930027,2,0.32805735,1,0.19025052,2,0.328647,1,0.19064705,2,0.3282506,1,0.1903859,2,0.3285923,1,0.18998483,2,0.3285467,1,0.19065486,2,0.32863924,1,0.18994221,2,0.32909483,1,0.19075894,2,0.32898208,1,0.19019012,2,0.32829842,1,0.18982433,2,0.3286131,1,0.18986948,2,0.32840207,1,0.1896863,2,0.328761,1,0.18948473,2,0.32717985,1,0.18915237,2,0.327514,1,0.18871333,2,0.3263483,1,0.1875184,2,0.32569385,1,0.18680225,2,0.32527044,1,0.18589015,2,0.2576436,0,0.0,0,0.0,0,0.0,0,0.9999719426420823,0.2515235433977569,4.152828880028914e-21,0.758658871279884,0.6881948310907495,0.7653175309289163
0.39999998,1,0.24605529,2,0.32991192,1,0.17707613,2,0.3133631,1,0.17048222,2,0.31117803,1,0.16985491,2,0.31128854,1,0.17021635,2,0.31187913,1,0.17058507,2,0.31195757,1,0.17094147,2,0.31313992,1,0.17126375,2,0.31417784,1,0.17243984,2,0.3150021,1,0.17246938,2,0.31568423,1,0.17414767,2,0.31689164,1,0.17532986,2,0.31898263,1,0.17654054,2,0.31969434,1,0.1780478,2,0.32164788,1,0.17874296,2,0.3229568,1,0.18031687,2,0.3233771,1,0.181383,2,0.3251325,1,0.18184884,2,0.3249458,1,0.18109784,2,0.3230797,1,0.17972682,2,0.32194138,1,0.17969362,2,0.3222537,1,0.17968574,2,0.32256654,1,0.18050851,2,0.3229888,1,0.18004471,2,0.32293853,1,0.1792231,2,0.3212088,1,0.1784351,2,0.2582454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999726321463682,0.315553865114909,3.901437049768334e-21,0.7604598769185988,0.6754015793456328,0.7692646529055074
0.39999992,1,0.2044285,2,0.34372556,1,0.2074107,2,0.3344226,1,0.19816999,2,0.32102922,1,0.19019441,2,0.3143652,1,0.18584651,2,0.31055617,1,0.18269728,2,0.3059486,1,0.18125784,2,0.30520365,1,0.1802842,2,0.30293286,1,0.17998552,2,0.3030161,1,0.18071364,2,0.30413538,1,0.18183126,2,0.3059922,1,0.18305087,2,0.30464977,1,0.18150973,2,0.3022139,1,0.18073946,2,0.30695507,1,0.1837855,2,0.3109166,1,0.18924378,2,0.31630734,1,0.19364549,2,0.31906834,1,0.1951467,2,0.31784016,1,0.19456498,2,0.31823105,1,0.19366385,2,0.3174745,1,0.19276759,2,0.31746376,1,0.19391999,2,0.31858617,1,0.19452135,2,0.32049453,1,0.19749135,2,0.32304183,1,0.20011595,2,0.323963,1,0.19881894,2,0.2668944,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999731715625889,0.310044256331534,3.956507184837488e-21,0.7619007702570031,0.6763951945635691,0.7683781134931906
0.3999999,1,0.2551206,2,0.3181568,1,0.16502634,2,0.3183531,1,0.16535984,2,0.3190142,1,0.16592465,2,0.32026333,1,0.16639084,2,0.32055432,1,0.16659096,2,0.32201564,1,0.16716549,2,0.32271063,1,0.1682367,2,0.32281157,1,0.16940416,2,0.32457,1,0.16982895,2,0.32525158,1,0.17114474,2,0.32638317,1,0.17211373,2,0.32780695,1,0.17287306,2,0.32876393,1,0.174518,2,0.3303232,1,0.17539212,2,0.3321858,1,0.17689854,2,0.33314437,1,0.17785521,2,0.3361675,1,0.17972717,2,0.3384006,1,0.1810813,2,0.3390439,1,0.18309037,2,0.34133673,1,0.18460451,2,0.34204608,1,0.18540747,2,0.3433923,1,0.18682572,2,0.34478465,1,0.18780349,2,0.345126,1,0.18808763,2,0.3438729,1,0.18837592,2,0.3465995,1,0.1879404,2,0.34513775,1,0.18765467,2,0.34499893,1,0.18785267,2,0.3392728,1,0.17969976,2,0.9999733313662577,0.25438628403799973,4.1442409139821815e-21,0.7623332055065911,0.6875564276744432,0.7654482831929592
0.3999999,1,0.2614832,2,0.31442267,1,0.19402695,2,0.29515246,1,0.18482631,2,0.29763204,1,0.18485957,2,0.29908982,1,0.18488938,2,0.29957086,1,0.18551734,2,0.2995301,1,0.18532982,2,0.3005007,1,0.18657419,2,0.30161148,1,0.18792614,2,0.30325314,1,0.18862827,2,0.30345267,1,0.19059557,2,0.30515978,1,0.19165635,2,0.3070202,1,0.19282657,2,0.30746314,1,0.19335853,2,0.30903167,1,0.19436027,2,0.31043705,1,0.19559547,2,0.31093347,1,0.1963057,2,0.31109288,1,0.19663423,2,0.3110899,1,0.19621167,2,0.31073523,1,0.19647071,2,0.31058124,1,0.19588092,2,0.31048423,1,0.19544403,2,0.30985734,1,0.1948391,2,0.30953988,1,0.19396615,2,0.30872428,1,0.19263057,2,0.2616391,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999738953113497,0.3541898743570843,3.896739297209391e-21,0.7638802470412152,0.668886079578415,0.769340872642001
0.39999995,1,0.25975963,2,0.29958,1,0.21244247,2,0.28746036,1,0.21019717,2,0.28750932,1,0.21035534,2,0.2856205,1,0.20951703,2,0.28626955,1,0.20795786,2,0.28552544,1,0.20810223,2,0.28481644,1,0.20810805,2,0.28507054,1,0.20801823,2,0.28494576,1,0.20778793,2,0.2849515,1,0.20669982,2,0.28299835,1,0.20663422,2,0.28262267,1,0.20530516,2,0.28251985,1,0.20625693,2,0.28263474,1,0.20692195,2,0.2835638,1,0.2069359,2,0.28362173,1,0.2069458,2,0.28458264,1,0.20749967,2,0.28532705,1,0.20929234,2,0.28681076,1,0.21069816,2,0.28870836,1,0.21221653,2,0.2903519,1,0.21398196,2,0.2927821,1,0.21615547,2,0.29453775,1,0.2183801,2,0.26420254,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999742391810222,0.41130521772290773,3.882647175274665e-21,0.7648400556973391,0.6604527336213499,0.7695700804771464
0.39999992,1,0.2748356,2,0.3106401,1,0.17144577,2,0.31046343,1,0.16923073,2,0.3084062,1,0.17011695,2,0.31067702,1,0.1698186,2,0.31347075,1,0.17152034,2,0.31631806,1,0.17327765,2,0.32098877,1,0.1777307,2,0.32251737,1,0.17779942,2,0.32786268,1,0.17850783,2,0.32539484,1,0.18228087,2,0.32509917,1,0.17951806,2,0.32590806,1,0.1863631,2,0.3325579,1,0.1839511,2,0.32851037,1,0.18777873,2,0.33286077,1,0.19187222,2,0.3342612,1,0.18827613,2,0.33584353,1,0.18567155,2,0.3312171,1,0.19117521,2,0.3334363,1,0.1888162,2,0.33029723,1,0.18616487,2,0.3309449,1,0.18640687,2,0.3321109,1,0.18732613,2,0.33428615,1,0.18694492,2,0.33261764,1,0.18752487,2,0.329184,1,0.19210327,2,0.33466804,1,0.18746354,2,0.33529508,1,0.19021945,2,0.27407482,0,0.0,0,0.0,0,0.0,0,0.999975054969142,0.2615337322961262,4.0931157950089265e-21,0.7671693257489631,0.6859933588236389,0.7662324592258346
0.39999977,1,0.3248007,2,0.26911858,1,0.1701758,2,0.30195457,1,0.17326252,2,0.298814,1,0.17615288,2,0.3062631,1,0.17719294,2,0.301258,1,0.17968406,2,0.30444464,1,0.18205526,2,0.3062179,1,0.1840305,2,0.30763277,1,0.18555452,2,0.30815566,1,0.18741597,2,0.3115781,1,0.18932512,2,0.3126548,1,0.19141948,2,0.3165419,1,0.19521551,2,0.31747833,1,0.1932514,2,0.31352833,1,0.18954073,2,0.31087217,1,0.18683738,2,0.3075296,1,0.18423025,2,0.30413154,1,0.18148911,2,0.3018368,1,0.17920502,2,0.30086365,1,0.17976652,2,0.30096924,1,0.18087356,2,0.30716977,1,0.18853277,2,0.3139269,1,0.19525014,2,0.3193117,1,0.1999852,2,0.32334155,1,0.20449658,2,0.32702994,1,0.2092523,2,0.28054556,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999757271617989,0.3217650194355972,3.953925379043554e-21,0.7691465731744748,0.6743020395255509,0.7684193927113446
0.39999992,1,0.20994447,2,0.33344507,1,0.17443177,2,0.32431057,1,0.17097196,2,0.3204776,1,0.16875082,2,0.32193825,1,0.17124096,2,0.32127526,1,0.17164777,2,0.32128477,1,0.1725013,2,0.32162896,1,0.17196505,2,0.31955108,1,0.17342469,2,0.319509,1,0.17401302,2,0.32086897,1,0.17537983,2,0.32258677,1,0.17678037,2,0.32334298,1,0.17719264,2,0.325108,1,0.17923757,2,0.32482576,1,0.17843118,2,0.32514596,1,0.1776095,2,0.32415408,1,0.1774815,2,0.32347476,1,0.17694855,2,0.32380337,1,0.17737286,2,0.32372597,1,0.17691003,2,0.32385626,1,0.17677033,2,0.32351258,1,0.17655857,2,0.32460338,1,0.17776525,2,0.3250427,1,0.17916,2,0.32550877,1,0.18036476,2,0.32835197,1,0.18199798,2,0.2652962,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999770836443772,0.33743867134666583,3.8980500594798236e-21,0.7733090744782348,0.6716190800905698,0.7693195964048731
0.3999999,1,0.25592047,2,0.27721176,1,0.22770445,2,0.26660973,1,0.21786278,2,0.27315757,1,0.22025573,2,0.27265283,1,0.21939349,2,0.27211028,1,0.2184798,2,0.2716526,1,0.2186057,2,0.2710496,1,0.21843144,2,0.2707312,1,0.21778989,2,0.27091673,1,0.21764706,2,0.270457,1,0.21779066,2,0.27034375,1,0.21807763,2,0.2710233,1,0.21785957,2,0.27030456,1,0.21723385,2,0.27072656,1,0.21747427,2,0.27191663,1,0.21912263,2,0.2729812,1,0.22025687,2,0.27505624,1,0.22206557,2,0.27595395,1,0.22269033,2,0.277202,1,0.22427799,2,0.27855986,1,0.22520113,2,0.28016126,1,0.2266683,2,0.27959833,1,0.22669578,2,0.2816272,1,0.23101017,2,0.2787382,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999774085174705,0.3865038481347499,3.924023815109716e-21,0.7743425447136102,0.663961046637438,0.7688994990989932
0.39999995,1,0.24372049,2,0.28998834,1,0.21345681,2,0.27986878,1,0.20931911,2,0.27914578,1,0.20913236,2,0.27991864,1,0.20909058,2,0.27906337,1,0.20944114,2,0.27988067,1,0.20916283,2,0.28026244,1,0.21031995,2,0.28093487,1,0.21104258,2,0.2825968,1,0.21306941,2,0.28437376,1,0.21331513,2,0.28534773,1,0.2153738,2,0.28645492,1,0.21533412,2,0.2855955,1,0.21505499,2,0.28546244,1,0.21477513,2,0.28506482,1,0.21404372,2,0.28410426,1,0.21414147,2,0.28472668,1,0.2133925,2,0.28369054,1,0.21266764,2,0.28446537,1,0.21397874,2,0.28481114,1,0.21422711,2,0.28493905,1,0.21518432,2,0.28574824,1,0.21544592,2,0.28692448,1,0.216531,2,0.26279432,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999776367243132,0.42796192461423427,3.8955645666524564e-21,0.7750774303910385,0.6582133544536165,0.7693599470604842
0.36844552,1,0.25409254,2,0.3078386,1,0.19828452,2,0.30526304,1,0.1988459,2,0.30473813,1,0.19812205,2,0.30429828,1,0.1966232,2,0.30261552,1,0.19550574,2,0.3024253,1,0.19569828,2,0.30203372,1,0.19542907,2,0.30242747,1,0.194803,2,0.30205938,1,0.19459262,2,0.30211148,1,0.19474421,2,0.30212554,1,0.19474705,2,0.3011446,1,0.19320337,2,0.3005325,1,0.19419818,2,0.29973072,1,0.1932516,2,0.30012268,1,0.19309285,2,0.2994644,1,0.1938061,2,0.29999486,1,0.19246581,2,0.29975936,1,0.19347568,2,0.29950073,1,0.19327529,2,0.29955772,1,0.19284874,2,0.29909563,1,0.19264498,2,0.29891726,1,0.19228719,2,0.2976352,1,0.19157133,2,0.29774663,1,0.19128662,2,0.2530015,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999782296017653,0.48637692133858906,3.896778110067342e-21,0.7770222710950543,0.6509957880211488,0.7693402425278271
0.39999995,1,0.27814758,2,0.2738933,1,0.2109986,2,0.28164652,1,0.21928015,2,0.28434008,1,0.22084184,2,0.28416628,1,0.22035481,2,0.28448066,1,0.22078225,2,0.2845802,1,0.22153911,2,0.28559187,1,0.22120054,2,0.28543848,1,0.22214037,2,0.28581455,1,0.22146133,2,0.28494626,1,0.22088504,2,0.28241464,1,0.21700554,2,0.27931383,1,0.21546513,2,0.27846742,1,0.21422823,2,0.27742383,1,0.21401395,2,0.27873474,1,0.21403591,2,0.27782163,1,0.21558815,2,0.2799883,1,0.21662532,2,0.28145537,1,0.21728945,2,0.28171244,1,0.21737789,2,0.28095502,1,0.21425474,2,0.27518767,1,0.20693275,2,0.27402383,1,0.21631984,2,0.2843741,1,0.22551616,2,0.2743112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999784373201241,0.4713605359670373,3.927087626063753e-21,0.7777162107821902,0.6527648221154563,0.7688501335377517
0.39999986,1,0.281692,2,0.27330562,1,0.21733858,2,0.2744068,1,0.21711399,2,0.27517492,1,0.2176373,2,0.2758133,1,0.21831697,2,0.27639642,1,0.21850453,2,0.277519,1,0.22008681,2,0.27917448,1,0.2217665,2,0.28146788,1,0.22364174,2,0.28369525,1,0.22539897,2,0.28370863,1,0.225359,2,0.28306535,1,0.22476499,2,0.28281513,1,0.22513191,2,0.28305507,1,0.22451231,2,0.28304076,1,0.22483473,2,0.282095,1,0.22428448,2,0.28280655,1,0.2234632,2,0.28179577,1,0.22255309,2,0.27943116,1,0.22121672,2,0.277719,1,0.219669,2,0.2776815,1,0.21960814,2,0.27715692,1,0.21888296,2,0.2773742,1,0.21969053,2,0.27762598,1,0.21917634,2,0.25987613,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999794319581413,0.38823493440473633,3.949405334836499e-21,0.78113450875457,0.6637089623265237,0.7684917280981075
0.3999994,1,0.18604076,2,0.28760913,1,0.16646782,2,0.32892394,1,0.17426836,2,0.3219045,1,0.17518714,2,0.32791165,1,0.1715795,2,0.32980877,1,0.17838305,2,0.327454,1,0.17856222,2,0.32684663,1,0.17319605,2,0.32652876,1,0.17383994,2,0.32033503,1,0.16922894,2,0.32023603,1,0.18312271,2,0.3266655,1,0.1838952,2,0.32979104,1,0.17748208,2,0.32380873,1,0.17081398,2,0.31810543,1,0.18524013,2,0.3312279,1,0.18879269,2,0.32682413,1,0.17616321,2,0.32831284,1,0.19321457,2,0.34025675,1,0.17978019,2,0.33007368,1,0.1754737,2,0.33784682,1,0.17696428,2,0.33145145,1,0.17346066,2,0.327518,1,0.18140307,2,0.33111,1,0.17795268,2,0.33932865,1,0.17832683,2,0.3360575,1,0.18173182,2,0.33669457,1,0.18143727,2,0.2686451,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999797254599988,0.29241349228140706,3.983022092489511e-21,0.7821748317505082,0.679697750973671,0.7679557718655337
0.39999983,1,0.28938967,2,0.2658536,1,0.21096337,2,0.2699639,1,0.21462792,2,0.27494717,1,0.21789275,2,0.2772615,1,0.21849531,2,0.2774604,1,0.21904658,2,0.27667108,1,0.2196362,2,0.2771533,1,0.21819924,2,0.276933,1,0.21862741,2,0.2770384,1,0.21855852,2,0.276853,1,0.21809983,2,0.27787578,1,0.2196198,2,0.27952975,1,0.22099942,2,0.2796266,1,0.22193111,2,0.28093484,1,0.22363356,2,0.28226334,1,0.22508086,2,0.28335318,1,0.22378261,2,0.28209257,1,0.22300485,2,0.28019366,1,0.22135311,2,0.27827308,1,0.21881925,2,0.27747524,1,0.21868634,2,0.27731615,1,0.21822964,2,0.27773398,1,0.21851464,2,0.27715915,1,0.2189222,2,0.2575486,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.999979831707185,0.4682292390980331,3.9349957791467824e-21,0.7825551436591742,0.6531408060159185,0.7687228960851823
0.39999977,1,0.2466993,2,0.27561307,1,0.22536048,2,0.28186646,1,0.22961462,2,0.2826145,1,0.22846994,2,0.2809324,1,0.22694269,2,0.27921456,1,0.22741443,2,0.27993083,1,0.22509122,2,0.27530742,1,0.2210473,2,0.27118388,1,0.21854423,2,0.27357194,1,0.223278,2,0.2767043,1,0.22354575,2,0.2757905,1,0.22454922,2,0.27751663,1,0.22501792,2,0.2773529,1,0.2243975,2,0.2768541,1,0.22473982,2,0.27733666,1,0.22457278,2,0.27622482,1,0.2220233,2,0.27286652,1,0.21938327,2,0.27103812,1,0.21841343,2,0.2716143,1,0.21902029,2,0.2721365,1,0.22068147,2,0.2735887,1,0.22242697,2,0.2758884,1,0.22415034,2,0.27583462,1,0.22313331,2,0.26256713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999805894481282,0.4712916745859603,3.945040634521767e-21,0.7853270194643807,0.6527730636089188,0.768561658132354
0.39999998,1,0.23837823,2,0.31285247,1,0.18546537,2,0.3130551,1,0.1864861,2,0.30960333,1,0.18158908,2,0.30830723,1,0.18135601,2,0.30990383,1,0.18274565,2,0.31268537,1,0.18609142,2,0.31328756,1,0.18614572,2,0.31183115,1,0.185955,2,0.31217825,1,0.18562244,2,0.3128527,1,0.18639305,2,0.31196976,1,0.1869444,2,0.31309256,1,0.1869489,2,0.31465724,1,0.18773244,2,0.3152021,1,0.18891557,2,0.3159405,1,0.19048743,2,0.31703126,1,0.1923352,2,0.31907666,1,0.19419442,2,0.32011893,1,0.19551784,2,0.32061,1,0.194881,2,0.32023022,1,0.19233526,2,0.31590337,1,0.18925564,2,0.31602016,1,0.18858057,2,0.32046488,1,0.1925859,2,0.32314968,1,0.1951266,2,0.3226321,1,0.1951835,2,0.2714986,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9999815300460451,0.3269088751275976,3.966586306602359e-21,0.7889223645419857,0.6734073895827821,0.7682172274891818
